time,VHM0_WW,latitude,VMDR_SW2,VMDR,VMDR_SW1,VTM10,VPED,VTPK,VTM02,VHM0_SW1,VMDR_WW,VTM01_SW2,VSDX,VTM01_SW1,VSDY,VHM0,VTM01_WW,longitude,VHM0_SW2
2017-01-19 15:00:00,0.23,-3.20,12.66,56.29,101.40,7.68,22.50,7.65,5.23,0.99,108.65,15.58,-0.06,5.31,0.01,1.42,2.06,-38.40,0.46
2017-01-19 18:00:00,0.26,-3.20,12.53,55.75,102.68,7.63,22.50,7.52,5.23,0.96,94.46,15.01,-0.06,5.44,0.00,1.40,2.17,-38.40,0.46
2017-01-19 21:00:00,0.26,-3.20,11.68,52.20,101.40,7.69,22.50,7.45,5.26,0.92,67.45,14.72,-0.05,5.32,-0.01,1.36,2.17,-38.40,0.47
2017-01-20 00:00:00,0.39,-3.20,10.70,47.33,101.38,7.76,22.50,7.45,5.07,0.84,59.46,14.79,-0.06,5.57,-0.03,1.34,2.51,-38.40,0.50
2017-01-20 03:00:00,0.25,-3.20,9.74,45.69,91.95,7.72,22.50,7.45,5.11,0.91,64.54,14.57,-0.05,4.99,-0.02,1.34,2.09,-38.40,0.51
2017-01-20 06:00:00,0.01,-3.20,8.03,46.17,90.12,7.62,22.50,7.37,5.24,0.95,73.41,13.62,-0.05,4.68,-0.02,1.34,0.30,-38.40,0.55
2017-01-20 09:00:00,0.08,-3.20,17.38,47.58,92.31,7.66,19.30,7.26,5.40,0.95,94.93,13.03,-0.04,4.94,-0.02,1.34,1.50,-38.40,0.47
2017-01-20 12:00:00,0.15,-3.20,355.83,47.97,98.49,7.70,7.50,7.24,5.44,0.89,101.80,13.75,-0.04,5.50,-0.01,1.33,1.85,-38.40,0.43
2017-01-20 15:00:00,0.14,-3.20,350.37,46.07,98.24,7.77,7.50,7.31,5.52,0.85,111.57,13.17,-0.04,5.50,-0.01,1.29,1.76,-38.40,0.49
2017-01-20 18:00:00,0.20,-3.20,352.85,42.69,98.02,7.90,7.50,7.42,5.47,0.80,99.14,13.12,-0.04,5.64,-0.01,1.27,1.98,-38.40,0.53
2017-01-20 21:00:00,0.33,-3.20,355.30,38.79,80.70,7.95,7.50,7.41,5.17,0.65,90.04,16.11,-0.05,7.02,-0.01,1.24,2.38,-38.40,0.46
2017-01-21 00:00:00,0.56,-3.20,1.70,38.71,354.40,7.83,7.50,7.50,4.76,0.48,79.62,16.77,-0.08,12.54,-0.02,1.29,2.88,-38.40,0.36
2017-01-21 03:00:00,0.78,-3.20,351.34,45.32,6.40,7.29,7.50,7.51,4.52,0.46,87.25,11.64,-0.09,15.40,-0.01,1.35,3.37,-38.40,0.39
2017-01-21 06:00:00,0.86,-3.20,350.89,52.99,5.70,7.03,7.50,11.20,4.54,0.46,96.45,11.59,-0.10,15.42,0.00,1.42,3.62,-38.40,0.40
2017-01-21 09:00:00,0.79,-3.20,356.22,57.82,20.56,7.00,7.50,5.64,4.62,0.51,98.86,13.63,-0.09,13.67,0.00,1.47,3.45,-38.40,0.46
2017-01-21 12:00:00,0.51,-3.20,0.27,59.79,86.74,7.09,278.90,5.88,4.76,1.02,113.54,12.90,-0.08,5.11,0.01,1.46,2.81,-38.40,0.61
2017-01-21 15:00:00,0.42,-3.20,0.22,57.88,74.84,7.46,278.90,6.21,4.94,0.96,108.48,17.41,-0.08,6.83,0.01,1.48,2.59,-38.40,0.57
2017-01-21 18:00:00,0.38,-3.20,358.64,53.50,92.51,7.81,352.50,6.35,5.05,1.01,94.12,13.64,-0.07,5.22,0.00,1.43,2.49,-38.40,0.70
2017-01-21 21:00:00,0.48,-3.20,357.82,48.01,98.45,8.12,352.50,15.57,5.02,0.88,74.12,13.49,-0.07,5.61,-0.02,1.41,2.73,-38.40,0.74
2017-01-22 00:00:00,0.61,-3.20,83.65,42.40,11.49,8.27,352.50,15.54,4.92,0.80,62.17,12.75,-0.08,11.56,-0.04,1.42,3.05,-38.40,0.79
2017-01-22 03:00:00,0.47,-3.20,11.70,37.27,71.90,8.55,352.50,15.39,5.07,0.91,56.11,12.62,-0.07,6.23,-0.04,1.43,2.71,-38.40,0.87
2017-01-22 06:00:00,0.43,-3.20,84.77,32.43,0.98,8.90,352.50,15.07,5.21,1.06,60.20,5.04,-0.06,10.67,-0.04,1.43,2.63,-38.40,0.86
2017-01-22 09:00:00,0.29,-3.20,82.45,28.41,0.46,9.31,352.50,14.79,5.48,1.10,66.72,4.83,-0.05,10.88,-0.03,1.43,2.22,-38.40,0.86
2017-01-22 12:00:00,0.34,-3.20,83.50,25.97,0.26,9.56,352.50,14.51,5.52,1.13,92.78,4.97,-0.06,10.90,-0.02,1.42,2.39,-38.40,0.79
2017-01-22 15:00:00,0.38,-3.20,85.37,25.65,359.76,9.59,352.50,14.27,5.52,1.15,98.49,5.08,-0.06,10.98,-0.01,1.44,2.51,-38.40,0.77
2017-01-22 18:00:00,0.38,-3.20,91.45,23.56,359.32,10.05,352.50,14.31,5.83,1.25,79.44,5.14,-0.06,11.25,-0.01,1.53,2.51,-38.40,0.80
2017-01-22 21:00:00,0.70,-3.20,104.77,27.52,359.46,9.71,352.50,14.23,5.42,1.24,89.42,7.59,-0.09,11.25,-0.01,1.57,3.23,-38.40,0.55
2017-01-23 00:00:00,0.83,-3.20,101.67,34.42,359.49,8.97,352.50,13.82,5.14,1.18,84.07,7.78,-0.09,11.05,-0.02,1.57,3.48,-38.40,0.52
2017-01-23 03:00:00,0.57,-3.20,99.68,37.49,359.07,8.70,352.50,13.30,5.21,1.11,83.50,7.54,-0.08,11.00,-0.02,1.53,3.00,-38.40,0.62
2017-01-23 06:00:00,0.42,-3.20,87.63,39.25,359.72,8.48,352.50,12.68,5.18,1.05,93.82,7.45,-0.07,10.50,-0.01,1.45,2.59,-38.40,0.72
2017-01-23 09:00:00,0.41,-3.20,101.91,40.93,0.07,8.31,352.50,12.30,5.09,0.99,107.24,8.02,-0.07,10.23,0.00,1.38,2.59,-38.40,0.47
2017-01-23 12:00:00,0.65,-3.20,101.84,46.85,0.74,7.78,352.50,11.93,4.69,0.93,107.71,7.44,-0.08,9.72,0.02,1.33,3.15,-38.40,0.50
2017-01-23 15:00:00,0.70,-3.20,101.49,51.44,1.26,7.48,352.50,11.81,4.62,0.90,102.71,7.44,-0.08,9.58,0.01,1.33,3.26,-38.40,0.47
2017-01-23 18:00:00,0.42,-3.20,101.41,48.04,2.13,7.59,352.50,11.72,4.76,0.89,93.58,7.49,-0.07,9.44,0.00,1.28,2.60,-38.40,0.45
2017-01-23 21:00:00,0.65,-3.20,100.99,46.49,3.47,7.54,352.50,11.63,4.62,0.91,80.52,7.55,-0.08,9.19,-0.02,1.30,3.14,-38.40,0.46
2017-01-24 00:00:00,0.62,-3.20,100.77,45.67,4.91,7.49,352.50,10.68,4.66,0.91,69.78,7.63,-0.08,9.19,-0.03,1.32,3.06,-38.40,0.47
2017-01-24 03:00:00,0.77,-3.20,356.77,47.45,17.12,7.28,352.50,9.86,4.58,0.68,74.83,11.68,-0.09,6.39,-0.03,1.37,3.36,-38.40,0.67
2017-01-24 06:00:00,0.55,-3.20,353.32,49.04,19.29,7.28,278.90,9.52,4.76,0.69,75.55,12.01,-0.08,7.65,-0.03,1.38,2.93,-38.40,0.61
2017-01-24 09:00:00,0.49,-3.20,353.33,50.95,13.60,7.35,278.90,9.28,4.82,0.67,87.22,15.33,-0.08,8.50,-0.02,1.38,2.77,-38.40,0.52
2017-01-24 12:00:00,0.75,-3.20,352.74,59.49,19.52,7.10,278.90,9.09,4.63,0.74,112.38,12.55,-0.09,7.78,0.02,1.44,3.37,-38.40,0.56
2017-01-24 15:00:00,0.79,-3.20,353.46,65.05,18.79,7.02,278.90,8.94,4.70,0.77,110.95,12.92,-0.09,7.79,0.02,1.48,3.45,-38.40,0.53
2017-01-24 18:00:00,0.76,-3.20,352.21,65.44,17.90,7.23,278.90,8.96,4.86,0.85,107.53,13.76,-0.09,8.04,0.02,1.57,3.39,-38.40,0.52
2017-01-24 21:00:00,0.69,-3.20,351.58,60.48,18.99,7.47,278.90,8.94,4.98,0.86,93.55,13.88,-0.09,8.19,0.00,1.55,3.29,-38.40,0.54
2017-01-25 00:00:00,0.68,-3.20,350.93,57.99,19.88,7.47,278.90,8.79,4.95,0.87,83.35,13.91,-0.09,8.19,-0.01,1.53,3.23,-38.40,0.52
2017-01-25 03:00:00,0.74,-3.20,357.58,57.79,35.60,7.43,278.90,8.72,4.95,0.87,81.11,13.83,-0.09,7.83,-0.02,1.56,3.34,-38.40,0.61
2017-01-25 06:00:00,0.60,-3.20,21.90,59.63,93.70,7.43,278.90,8.63,5.07,1.04,89.57,8.40,-0.09,5.66,-0.01,1.58,3.04,-38.40,0.89
2017-01-25 09:00:00,0.73,-3.20,22.91,62.33,90.32,7.40,78.30,8.51,5.03,1.00,102.80,8.43,-0.09,5.94,0.01,1.62,3.33,-38.40,0.91
2017-01-25 12:00:00,0.72,-3.20,35.61,62.63,76.13,7.42,31.10,8.71,5.08,1.03,105.67,8.50,-0.09,6.58,0.01,1.65,3.32,-38.40,0.97
2017-01-25 15:00:00,0.59,-3.20,93.44,58.75,20.34,7.59,37.50,8.95,5.21,1.05,105.63,5.65,-0.08,8.71,0.01,1.65,3.05,-38.40,1.04
2017-01-25 18:00:00,0.57,-3.20,99.03,54.23,21.72,7.77,37.50,9.13,5.27,1.13,103.12,5.67,-0.08,8.24,0.01,1.64,3.00,-38.40,0.95
2017-01-25 21:00:00,0.69,-3.20,355.82,50.83,24.24,7.92,37.50,9.28,5.29,1.14,90.97,14.78,-0.09,8.57,-0.01,1.69,3.23,-38.40,0.60
2017-01-26 00:00:00,0.67,-3.20,342.25,47.40,24.82,7.99,37.50,9.28,5.32,1.18,70.11,14.80,-0.09,8.17,-0.03,1.71,3.16,-38.40,0.57
2017-01-26 03:00:00,0.65,-3.20,342.47,45.99,26.67,8.09,37.50,9.32,5.40,1.15,68.47,14.78,-0.09,8.69,-0.03,1.75,3.13,-38.40,0.61
2017-01-26 06:00:00,0.50,-3.20,342.09,45.16,27.02,8.26,37.50,9.38,5.57,1.17,76.53,14.75,-0.08,8.69,-0.03,1.78,2.79,-38.40,0.65
2017-01-26 09:00:00,0.61,-3.20,342.77,45.95,28.86,8.33,37.50,9.30,5.53,1.14,95.21,14.24,-0.09,8.33,-0.01,1.79,3.06,-38.40,0.73
2017-01-26 12:00:00,0.58,-3.20,343.47,45.87,28.36,8.41,352.50,9.23,5.54,1.17,106.17,14.21,-0.08,7.37,0.00,1.78,3.00,-38.40,0.78
2017-01-26 15:00:00,0.51,-3.20,343.98,44.08,28.80,8.55,352.50,9.25,5.59,1.15,108.46,14.12,-0.08,7.39,0.00,1.75,2.82,-38.40,0.80
2017-01-26 18:00:00,0.51,-3.20,344.62,40.77,30.26,8.93,352.50,13.73,5.75,1.20,95.55,14.26,-0.08,7.48,0.00,1.81,2.82,-38.40,0.88
2017-01-26 21:00:00,0.58,-3.20,344.59,35.11,30.05,9.29,352.50,15.00,5.80,1.19,78.08,14.42,-0.08,7.82,-0.02,1.82,3.00,-38.40,0.95
2017-01-27 00:00:00,0.71,-3.20,344.38,32.16,29.60,9.39,349.30,15.21,5.75,1.18,69.44,14.45,-0.09,8.06,-0.03,1.85,3.26,-38.40,0.99
2017-01-27 03:00:00,0.71,-3.20,344.64,31.99,31.09,9.32,352.50,14.94,5.76,1.16,72.37,14.31,-0.09,8.52,-0.03,1.86,3.27,-38.40,0.99
2017-01-27 06:00:00,0.49,-3.20,344.49,32.47,31.96,9.20,352.50,14.40,5.86,1.15,77.30,13.84,-0.08,8.65,-0.03,1.82,2.79,-38.40,0.96
2017-01-27 09:00:00,0.49,-3.20,344.66,33.75,31.78,9.03,352.50,10.32,5.81,1.14,90.97,13.43,-0.08,8.53,-0.02,1.76,2.78,-38.40,0.91
2017-01-27 12:00:00,0.43,-3.20,344.90,36.10,31.48,8.81,352.50,10.26,5.73,1.13,110.61,13.09,-0.07,8.51,0.00,1.73,2.62,-38.40,0.86
2017-01-27 15:00:00,0.51,-3.20,344.88,39.24,30.87,8.55,285.30,10.15,5.58,1.11,115.49,12.83,-0.08,8.47,0.01,1.70,2.83,-38.40,0.81
2017-01-27 18:00:00,0.66,-3.20,344.79,42.59,30.07,8.27,37.50,9.98,5.41,1.10,102.01,12.63,-0.08,8.36,0.01,1.67,3.20,-38.40,0.76
2017-01-27 21:00:00,0.80,-3.20,344.53,45.37,29.55,7.95,37.50,9.81,5.22,1.12,88.96,12.47,-0.10,7.85,-0.01,1.67,3.45,-38.40,0.71
2017-01-28 00:00:00,0.83,-3.20,344.33,47.75,29.87,7.70,37.50,9.69,5.16,1.08,82.37,12.37,-0.10,8.31,-0.02,1.69,3.50,-38.40,0.66
2017-01-28 03:00:00,0.77,-3.20,344.46,50.69,29.63,7.51,37.50,9.47,5.14,1.05,85.58,12.37,-0.10,8.41,-0.02,1.69,3.40,-38.40,0.62
2017-01-28 06:00:00,0.50,-3.20,344.67,53.14,29.23,7.52,37.50,9.26,5.26,1.03,101.26,12.41,-0.08,8.37,-0.01,1.67,2.81,-38.40,0.59
2017-01-28 09:00:00,0.64,-3.20,344.32,56.55,28.62,7.46,37.50,9.09,5.15,1.02,109.30,11.93,-0.09,8.33,0.01,1.66,3.12,-38.40,0.49
2017-01-28 12:00:00,0.59,-3.20,354.72,59.09,41.55,7.43,37.50,8.89,5.14,0.98,105.79,11.72,-0.09,7.67,0.01,1.62,3.02,-38.40,0.58
2017-01-28 15:00:00,0.50,-3.20,354.45,57.94,26.24,7.53,37.50,8.87,5.19,1.01,99.13,16.89,-0.08,7.97,0.00,1.60,2.79,-38.40,0.32
2017-01-28 18:00:00,0.68,-3.20,354.25,58.33,26.94,7.51,37.50,8.84,5.09,1.00,92.44,15.99,-0.09,8.07,-0.01,1.61,3.23,-38.40,0.39
2017-01-28 21:00:00,0.96,-3.20,352.07,59.91,26.58,7.31,352.50,8.74,4.91,1.03,86.36,14.62,-0.11,7.39,-0.02,1.66,3.76,-38.40,0.49
2017-01-29 00:00:00,0.91,-3.20,353.23,59.89,26.85,7.28,352.50,8.44,4.86,0.92,90.17,14.86,-0.10,8.02,-0.01,1.63,3.66,-38.40,0.49
2017-01-29 03:00:00,0.98,-3.20,353.66,61.85,25.79,7.35,352.50,8.27,4.85,0.87,98.98,14.77,-0.11,8.04,0.00,1.66,3.81,-38.40,0.50
2017-01-29 06:00:00,0.95,-3.20,355.05,63.15,354.45,7.52,352.50,8.10,4.90,0.53,100.74,23.58,-0.10,14.69,0.01,1.67,3.77,-38.40,0.28
2017-01-29 09:00:00,0.91,-3.20,355.11,64.92,354.23,7.61,352.50,7.70,4.88,0.53,109.04,22.49,-0.10,13.62,0.02,1.66,3.70,-38.40,0.37
2017-01-29 12:00:00,0.91,-3.20,355.52,65.88,354.43,7.83,352.50,7.02,4.98,0.50,107.35,21.41,-0.10,13.13,0.02,1.70,3.73,-38.40,0.47
2017-01-29 15:00:00,1.00,-3.20,354.73,64.59,356.00,8.11,352.50,7.06,5.01,0.58,107.71,12.62,-0.10,20.27,0.02,1.73,3.91,-38.40,0.47
2017-01-29 18:00:00,0.84,-3.20,356.36,60.39,356.34,8.53,352.50,22.34,5.13,0.63,107.40,12.55,-0.10,20.11,0.02,1.72,3.58,-38.40,0.50
2017-01-29 21:00:00,0.80,-3.20,356.76,54.59,93.18,8.89,352.50,21.28,5.20,0.94,96.78,16.08,-0.10,6.17,0.00,1.71,3.46,-38.40,0.87
2017-01-30 00:00:00,0.89,-3.20,104.67,49.27,356.42,9.15,352.50,20.69,5.21,0.91,86.50,6.42,-0.10,16.28,-0.01,1.73,3.62,-38.40,0.82
2017-01-30 03:00:00,0.89,-3.20,13.78,45.98,356.19,9.48,352.50,20.31,5.35,0.99,88.87,10.49,-0.10,16.71,-0.01,1.80,3.64,-38.40,0.67
2017-01-30 06:00:00,0.98,-3.20,96.97,45.95,355.56,9.69,352.50,19.69,5.49,1.09,96.21,7.46,-0.11,16.65,0.00,1.92,3.84,-38.40,0.74
2017-01-30 09:00:00,0.90,-3.20,86.04,46.18,355.20,9.94,352.50,19.31,5.69,1.18,106.68,6.07,-0.10,16.67,0.01,2.02,3.70,-38.40,1.11
2017-01-30 12:00:00,1.03,-3.20,83.77,45.95,354.86,10.12,352.50,18.95,5.70,1.27,116.86,6.19,-0.10,16.58,0.03,2.08,3.93,-38.40,1.02
2017-01-30 15:00:00,1.01,-3.20,87.69,44.46,354.54,10.34,352.50,18.61,5.84,1.34,119.13,6.25,-0.10,16.47,0.04,2.14,3.90,-38.40,1.06
2017-01-30 18:00:00,0.76,-3.20,94.98,38.20,354.30,10.73,352.50,18.12,6.11,1.40,111.37,6.18,-0.09,16.28,0.02,2.14,3.39,-38.40,1.16
2017-01-30 21:00:00,0.71,-3.20,99.10,30.83,353.62,11.11,352.50,17.79,6.24,1.44,93.25,6.05,-0.09,16.13,0.00,2.10,3.29,-38.40,1.10
2017-01-31 00:00:00,0.84,-3.20,105.91,28.47,352.93,10.99,352.50,17.45,6.16,1.46,75.75,6.33,-0.10,15.88,-0.03,2.13,3.52,-38.40,0.98
2017-01-31 03:00:00,0.91,-3.20,104.81,30.61,352.67,10.52,352.50,16.98,6.08,1.43,80.37,6.59,-0.10,15.64,-0.03,2.16,3.68,-38.40,0.96
2017-01-31 06:00:00,1.02,-3.20,108.50,35.32,352.84,10.03,352.50,16.40,5.98,1.38,89.16,6.96,-0.11,15.32,-0.02,2.19,3.93,-38.40,0.90
2017-01-31 09:00:00,1.04,-3.20,86.05,40.16,353.56,9.77,352.50,16.24,6.01,1.38,102.45,6.23,-0.11,15.19,0.00,2.27,3.98,-38.40,1.15
2017-01-31 12:00:00,0.82,-3.20,73.08,41.63,353.83,9.53,352.50,15.89,6.00,1.31,115.20,7.28,-0.10,14.91,0.02,2.23,3.55,-38.40,1.21
2017-01-31 15:00:00,0.66,-3.20,15.34,40.05,354.21,9.49,278.90,15.68,6.05,1.26,110.82,6.91,-0.09,14.76,0.01,2.16,3.20,-38.40,1.06
2017-01-31 18:00:00,0.59,-3.20,14.30,36.58,354.17,9.50,278.90,15.47,6.08,1.21,86.78,7.08,-0.09,14.58,-0.01,2.07,3.03,-38.40,1.06
2017-01-31 21:00:00,0.94,-3.20,12.70,35.55,354.08,9.21,278.90,15.22,5.76,1.17,75.19,7.43,-0.10,14.39,-0.03,2.05,3.71,-38.40,1.05
2017-02-01 00:00:00,1.03,-3.20,12.99,36.67,354.12,8.92,278.90,14.95,5.67,1.13,79.45,7.15,-0.11,14.21,-0.03,2.06,3.88,-38.40,1.09
2017-02-01 03:00:00,0.85,-3.20,11.75,36.60,354.23,8.82,278.90,14.70,5.72,1.10,87.26,7.82,-0.10,14.00,-0.02,2.03,3.58,-38.40,1.03
2017-02-01 06:00:00,0.78,-3.20,357.89,36.90,7.89,8.76,7.50,14.50,5.75,1.08,82.34,13.71,-0.10,9.06,-0.02,2.01,3.44,-38.40,1.07
2017-02-01 09:00:00,0.66,-3.20,353.56,37.25,11.57,8.61,7.50,8.76,5.71,1.16,86.61,13.85,-0.09,7.11,-0.02,1.95,3.16,-38.40,0.97
2017-02-01 12:00:00,0.50,-3.20,353.33,36.64,11.42,8.56,7.50,8.83,5.77,1.19,92.46,13.78,-0.08,7.08,-0.02,1.90,2.81,-38.40,0.90
2017-02-01 15:00:00,0.54,-3.20,353.54,36.08,9.57,8.48,7.50,8.96,5.70,1.26,112.67,14.37,-0.08,7.44,0.00,1.86,2.92,-38.40,0.77
2017-02-01 18:00:00,0.51,-3.20,357.63,34.78,9.55,8.48,7.50,9.15,5.75,1.39,100.30,13.91,-0.08,8.10,0.00,1.84,2.81,-38.40,0.66
2017-02-01 21:00:00,0.57,-3.20,105.00,32.36,6.95,8.27,7.50,9.13,5.58,1.43,85.86,6.25,-0.08,8.37,-0.02,1.74,2.98,-38.40,0.81
2017-02-02 00:00:00,0.51,-3.20,104.13,31.24,8.11,8.36,7.50,9.33,5.68,1.48,79.45,6.03,-0.08,8.38,-0.02,1.77,2.82,-38.40,0.83
2017-02-02 03:00:00,0.76,-3.20,107.63,31.28,7.76,8.37,7.50,9.65,5.57,1.51,79.45,6.60,-0.09,8.76,-0.03,1.84,3.37,-38.40,0.71
2017-02-02 06:00:00,0.72,-3.20,105.97,32.48,8.88,8.31,7.50,9.93,5.62,1.55,84.90,6.35,-0.09,8.62,-0.02,1.88,3.31,-38.40,0.75
2017-02-02 09:00:00,0.59,-3.20,96.56,33.08,9.84,8.31,7.50,10.09,5.72,1.57,89.41,6.10,-0.09,8.52,-0.02,1.90,3.05,-38.40,0.85
2017-02-02 12:00:00,0.46,-3.20,93.10,33.28,10.87,8.40,7.50,10.21,5.81,1.60,118.94,5.70,-0.08,8.52,0.00,1.91,2.73,-38.40,0.91
2017-02-02 15:00:00,0.45,-3.20,100.39,32.58,12.32,8.56,7.50,10.55,5.97,1.65,112.88,5.88,-0.07,8.57,0.00,1.93,2.67,-38.40,0.89
2017-02-02 18:00:00,0.54,-3.20,105.25,31.91,12.67,8.63,7.50,10.79,6.01,1.68,93.12,5.88,-0.08,8.81,-0.01,1.96,2.93,-38.40,0.85
2017-02-02 21:00:00,0.79,-3.20,108.45,33.43,13.04,8.47,7.50,10.75,5.80,1.67,86.48,6.38,-0.10,8.98,-0.02,1.98,3.44,-38.40,0.71
2017-02-03 00:00:00,0.72,-3.20,90.41,34.85,12.03,8.36,7.50,10.58,5.79,1.59,86.59,6.64,-0.09,9.01,-0.02,1.97,3.29,-38.40,0.82
2017-02-03 03:00:00,0.81,-3.20,93.68,38.60,14.25,8.18,19.30,10.43,5.67,1.61,98.94,6.44,-0.10,8.71,-0.01,1.97,3.49,-38.40,0.79
2017-02-03 06:00:00,1.12,-3.20,98.51,46.73,14.29,7.97,22.50,10.49,5.57,1.60,102.60,7.91,-0.11,9.30,0.01,2.10,4.07,-38.40,0.57
2017-02-03 09:00:00,1.02,-3.20,86.52,51.59,15.42,7.95,22.50,10.52,5.66,1.59,114.01,6.10,-0.11,9.34,0.02,2.15,3.92,-38.40,1.00
2017-02-03 12:00:00,0.75,-3.20,93.27,50.98,16.21,8.10,22.50,10.59,5.80,1.60,123.42,5.98,-0.09,9.37,0.03,2.13,3.39,-38.40,1.17
2017-02-03 15:00:00,0.74,-3.20,93.31,50.41,17.05,8.20,22.50,10.64,5.85,1.60,125.03,6.14,-0.09,9.37,0.03,2.11,3.34,-38.40,1.15
2017-02-03 18:00:00,0.65,-3.20,95.42,47.71,17.45,8.36,22.50,10.72,5.97,1.63,113.29,6.15,-0.09,9.44,0.02,2.10,3.18,-38.40,1.14
2017-02-03 21:00:00,0.71,-3.20,94.90,45.24,18.06,8.40,22.50,10.68,5.95,1.63,99.42,6.35,-0.09,9.40,0.00,2.07,3.30,-38.40,1.03
2017-02-04 00:00:00,0.53,-3.20,98.21,42.12,18.71,8.46,22.50,10.61,6.05,1.64,72.49,5.75,-0.08,9.40,-0.02,2.03,2.86,-38.40,1.08
2017-02-04 03:00:00,0.79,-3.20,102.73,41.53,19.46,8.33,22.50,10.56,5.86,1.66,78.78,6.44,-0.10,9.08,-0.03,2.04,3.42,-38.40,0.87
2017-02-04 06:00:00,0.81,-3.20,90.48,43.17,19.86,8.18,22.50,10.47,5.81,1.64,88.70,5.87,-0.10,9.35,-0.02,2.06,3.53,-38.40,0.95
2017-02-04 09:00:00,0.83,-3.20,87.02,44.56,20.17,8.08,22.50,10.26,5.76,1.63,98.20,5.94,-0.10,9.26,-0.01,2.06,3.55,-38.40,0.94
2017-02-04 12:00:00,0.90,-3.20,81.11,46.44,20.42,7.95,22.50,10.10,5.63,1.60,106.28,5.87,-0.10,9.14,0.01,2.04,3.67,-38.40,0.86
2017-02-04 15:00:00,1.00,-3.20,96.94,49.29,21.04,7.84,22.50,10.05,5.55,1.57,110.36,7.37,-0.10,9.10,0.02,2.03,3.86,-38.40,0.61
2017-02-04 18:00:00,0.71,-3.20,94.78,47.51,21.82,7.99,22.50,10.07,5.71,1.57,106.74,5.67,-0.09,9.07,0.01,1.99,3.31,-38.40,0.97
2017-02-04 21:00:00,0.60,-3.20,105.92,43.38,22.91,8.09,22.50,9.96,5.70,1.54,91.29,5.70,-0.09,8.55,-0.01,1.87,3.03,-38.40,0.84
2017-02-05 00:00:00,0.77,-3.20,110.58,40.92,23.31,8.14,22.50,9.99,5.61,1.55,74.91,5.75,-0.09,8.80,-0.03,1.88,3.39,-38.40,0.70
2017-02-05 03:00:00,0.80,-3.20,109.36,41.16,24.90,8.21,22.50,10.13,5.67,1.62,79.78,5.92,-0.10,8.60,-0.03,1.96,3.45,-38.40,0.67
2017-02-05 06:00:00,0.84,-3.20,104.86,43.33,25.49,8.30,22.50,10.31,5.75,1.62,89.92,6.30,-0.10,9.20,-0.02,2.05,3.57,-38.40,0.72
2017-02-05 09:00:00,0.81,-3.20,82.61,45.47,25.52,8.26,22.50,10.21,5.69,1.56,105.05,5.46,-0.10,9.13,0.00,2.01,3.55,-38.40,0.88
2017-02-05 12:00:00,0.71,-3.20,2.02,46.91,25.67,8.39,22.50,10.27,5.78,1.57,119.96,16.52,-0.09,9.19,0.02,2.03,3.31,-38.40,0.55
2017-02-05 15:00:00,0.67,-3.20,347.78,45.90,25.86,8.61,22.50,10.43,5.92,1.61,119.00,17.03,-0.09,9.09,0.02,2.05,3.22,-38.40,0.46
2017-02-05 18:00:00,0.50,-3.20,347.25,42.82,26.13,8.86,22.50,10.52,6.15,1.65,111.06,16.51,-0.08,8.77,0.01,2.04,2.83,-38.40,0.50
2017-02-05 21:00:00,0.66,-3.20,347.63,40.29,25.78,8.90,22.50,10.47,6.08,1.65,88.05,16.00,-0.09,8.93,-0.01,2.04,3.18,-38.40,0.52
2017-02-06 00:00:00,0.48,-3.20,345.18,37.83,25.79,8.90,22.50,10.33,6.18,1.68,75.08,15.23,-0.08,8.64,-0.03,2.03,2.79,-38.40,0.44
2017-02-06 03:00:00,0.68,-3.20,0.30,37.05,23.54,8.78,22.50,10.21,6.00,1.73,76.94,19.11,-0.09,8.79,-0.03,2.03,3.21,-38.40,0.37
2017-02-06 06:00:00,0.46,-3.20,1.21,36.34,23.98,8.78,22.50,10.11,6.11,1.74,81.52,19.07,-0.08,8.43,-0.03,2.01,2.70,-38.40,0.38
2017-02-06 09:00:00,0.42,-3.20,358.62,35.66,24.09,8.79,34.30,10.00,6.14,1.71,92.70,18.49,-0.08,8.28,-0.02,1.98,2.59,-38.40,0.42
2017-02-06 12:00:00,0.31,-3.20,0.10,34.92,23.98,8.83,34.30,9.91,6.24,1.69,97.27,17.80,-0.07,8.17,-0.02,1.95,2.30,-38.40,0.47
2017-02-06 15:00:00,0.40,-3.20,0.17,34.62,24.17,8.82,31.10,9.86,6.16,1.66,100.34,16.96,-0.07,8.12,-0.01,1.93,2.56,-38.40,0.47
2017-02-06 18:00:00,0.50,-3.20,359.24,34.99,23.67,8.75,7.50,9.80,6.02,1.64,84.33,17.33,-0.08,8.22,-0.02,1.93,2.81,-38.40,0.52
2017-02-06 21:00:00,0.41,-3.20,359.69,34.63,23.64,8.77,7.50,9.74,6.07,1.62,77.85,17.25,-0.07,8.11,-0.02,1.91,2.56,-38.40,0.53
2017-02-07 00:00:00,0.74,-3.20,359.71,35.63,22.46,8.60,7.50,9.70,5.75,1.57,69.76,17.13,-0.09,8.41,-0.04,1.93,3.31,-38.40,0.54
2017-02-07 03:00:00,0.71,-3.20,359.13,37.16,22.14,8.50,7.50,9.71,5.75,1.56,64.67,16.99,-0.09,8.30,-0.05,1.97,3.27,-38.40,0.56
