Datetime,Lat,Lon,Battery,bHead,Wspd,Wdir,Gust,Atmp,Pres,Dewp,Humi,Wtmp,Cvel1,Cdir1,Cvel2,Cdir2,Cvel3,Cdir3,Wvht,Wmax,Dpd,Mwd,Spread
2017-10-29 09:00:00,-3.21,-38.43,13.29,192.22,9.57,117.89,11.83,23.39,1011.38,23.39,81.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.97,8.04,79.11,32.60
2017-10-29 12:00:00,-3.21,-38.43,13.59,195.78,8.64,125.11,10.72,23.66,1011.52,23.66,82.51,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.83,2.99,10.78,77.89,32.82
2017-10-29 15:00:00,-3.21,-38.43,13.60,201.22,7.62,125.33,9.29,23.71,1009.17,23.71,82.89,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.70,2.80,13.41,76.11,32.57
2017-10-29 18:00:00,-3.21,-38.43,13.48,182.00,8.49,107.00,10.10,23.24,1008.08,23.24,79.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.63,2.48,14.30,65.89,30.32
2017-10-29 21:00:00,-3.21,-38.43,12.75,160.22,9.17,86.44,10.87,23.49,1008.56,23.49,82.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.57,2.40,14.19,62.56,30.48
2017-10-30 00:00:00,-3.21,-38.43,12.62,155.89,9.17,84.44,10.96,23.54,1009.22,23.54,82.63,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.54,2.60,14.08,62.44,31.40
2017-10-30 03:00:00,-3.21,-38.43,12.56,168.56,9.32,94.78,11.11,23.09,1008.54,23.09,80.73,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.64,2.48,14.30,69.89,31.39
2017-10-30 06:00:00,-3.21,-38.43,12.63,174.56,9.16,101.44,10.98,22.91,1008.53,22.91,79.97,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.84,11.43,72.33,31.79
2017-10-30 09:00:00,-3.21,-38.43,13.42,186.00,8.84,112.78,10.32,22.59,1010.27,22.59,77.32,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.72,13.41,70.44,31.69
2017-10-30 12:00:00,-3.21,-38.43,13.60,183.11,7.78,111.00,9.33,22.86,1010.80,22.86,78.12,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.68,2.96,13.52,69.78,31.47
2017-10-30 15:00:00,-3.21,-38.43,13.61,177.67,7.54,102.67,8.97,23.16,1008.92,23.16,79.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.63,2.75,13.21,66.56,31.39
2017-10-30 18:00:00,-3.21,-38.43,13.44,171.78,7.58,96.22,9.01,23.17,1008.20,23.17,79.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.48,2.46,12.62,70.44,32.69
2017-10-30 21:00:00,-3.21,-38.43,12.72,158.44,8.52,85.78,10.07,22.92,1009.06,22.92,79.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.42,2.34,12.30,67.78,32.86
2017-10-31 00:00:00,-3.21,-38.43,12.62,155.00,8.82,81.56,10.33,22.92,1009.47,22.92,79.89,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.43,2.34,10.29,64.78,32.58
2017-10-31 03:00:00,-3.21,-38.43,12.58,166.44,8.23,92.89,9.60,22.83,1008.41,22.83,80.14,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.43,2.28,12.68,59.22,32.92
2017-10-31 06:00:00,-3.21,-38.43,12.60,173.89,8.57,99.44,10.13,22.58,1008.70,22.58,78.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.44,12.03,61.67,32.49
2017-10-31 09:00:00,-3.21,-38.43,13.39,177.67,7.78,106.11,9.26,22.53,1010.92,22.53,76.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.44,2.46,9.20,71.44,33.93
2017-10-31 12:00:00,-3.21,-38.43,13.58,184.33,7.30,115.89,8.69,22.69,1011.53,22.69,76.92,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.45,2.33,11.46,68.56,33.96
2017-10-31 15:00:00,-3.21,-38.43,13.59,190.44,7.16,121.33,8.37,22.72,1009.55,22.72,77.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.10,9.67,65.78,34.97
2017-10-31 18:00:00,-3.21,-38.43,13.47,186.89,7.61,115.67,8.84,22.70,1008.64,22.70,77.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.32,2.09,11.72,63.11,36.07
2017-10-31 21:00:00,-3.21,-38.43,12.73,161.67,7.63,89.33,8.96,22.86,1010.04,22.86,79.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.28,2.18,12.03,62.89,34.82
2017-11-01 00:00:00,-3.21,-38.43,12.61,150.56,8.33,79.67,10.03,22.94,1010.72,22.94,79.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.28,2.11,10.77,59.00,34.48
2017-11-01 03:00:00,-3.21,-38.43,12.56,165.67,7.81,94.67,9.32,22.74,1009.70,22.74,79.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.32,2.12,9.46,61.00,33.74
2017-11-01 06:00:00,-3.21,-38.43,12.61,176.00,7.58,106.33,8.92,22.61,1010.01,22.61,78.94,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.26,1.93,9.53,63.56,35.37
2017-11-01 09:00:00,-3.21,-38.43,13.42,180.33,7.68,111.78,9.14,22.71,1012.00,22.71,77.92,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.25,2.04,9.54,66.78,34.60
2017-11-01 12:00:00,-3.21,-38.43,13.59,184.22,7.38,117.56,8.58,22.87,1012.66,22.87,78.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.25,2.03,10.78,67.78,34.78
2017-11-01 15:00:00,-3.21,-38.43,13.60,185.33,7.41,117.22,8.63,22.86,1011.05,22.86,77.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.23,2.15,11.08,67.89,34.69
2017-11-01 18:00:00,-3.21,-38.43,13.50,169.56,7.03,100.67,8.29,22.98,1010.37,22.98,77.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.20,1.98,12.61,63.11,34.76
2017-11-01 21:00:00,-3.21,-38.43,12.76,154.22,8.26,82.11,9.57,23.01,1011.53,23.01,79.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.16,1.78,12.96,56.11,33.40
2017-11-02 00:00:00,-3.21,-38.43,12.62,155.44,8.71,86.56,10.21,23.04,1012.20,23.04,79.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.25,2.04,11.87,59.11,32.70
2017-11-02 03:00:00,-3.21,-38.43,12.57,172.11,8.41,101.67,10.24,22.86,1010.61,22.86,79.63,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.29,2.03,10.47,65.89,32.96
2017-11-02 06:00:00,-3.21,-38.43,12.63,181.89,8.24,109.22,9.80,22.81,1010.81,22.81,79.33,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.16,12.50,64.00,33.27
2017-11-02 09:00:00,-3.21,-38.43,13.41,187.00,8.86,115.33,10.29,22.91,1012.76,22.91,78.52,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.44,11.38,67.78,34.46
2017-11-02 12:00:00,-3.21,-38.43,13.60,182.44,8.82,113.00,10.61,23.10,1013.03,23.10,78.66,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.64,6.37,79.00,35.40
2017-11-02 15:00:00,-3.21,-38.43,13.61,180.11,8.49,109.11,10.17,23.26,1011.12,23.26,79.07,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,2.29,5.69,81.11,33.74
2017-11-02 18:00:00,-3.21,-38.43,13.48,169.22,8.82,91.00,10.51,23.09,1010.26,23.09,78.23,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,2.30,7.17,77.89,32.33
2017-11-02 21:00:00,-3.21,-38.43,12.76,161.33,9.36,83.56,11.18,23.19,1011.57,23.19,79.48,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.50,8.66,72.22,33.30
2017-11-03 00:00:00,-3.21,-38.43,12.63,161.67,9.89,91.33,11.83,23.20,1012.30,23.20,79.62,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.63,2.76,5.86,76.67,31.07
2017-11-03 03:00:00,-3.21,-38.43,12.57,167.33,10.20,99.89,11.87,23.06,1010.89,23.06,79.76,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.76,2.76,6.16,83.44,31.50
2017-11-03 06:00:00,-3.21,-38.43,12.55,178.89,10.80,106.33,13.06,22.86,1010.53,22.86,78.93,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.86,2.90,6.37,84.56,30.09
2017-11-03 09:00:00,-3.21,-38.43,13.22,189.44,10.79,113.89,12.61,22.72,1012.13,22.72,77.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,2.97,6.26,85.78,31.22
2017-11-03 12:00:00,-3.21,-38.43,13.59,191.00,10.63,118.44,12.70,22.50,1012.62,22.50,75.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.88,3.00,6.49,88.89,31.48
2017-11-03 15:00:00,-3.21,-38.43,13.62,190.67,9.76,121.44,11.67,22.81,1010.57,22.81,77.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.77,6.46,91.67,31.01
2017-11-03 18:00:00,-3.21,-38.43,13.47,183.11,10.61,112.44,12.54,22.77,1009.31,22.77,77.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.65,2.65,6.48,92.22,32.84
2017-11-03 21:00:00,-3.21,-38.43,12.74,171.67,11.01,99.22,13.28,22.89,1010.31,22.89,78.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.68,2.86,6.46,89.33,31.97
2017-11-04 00:00:00,-3.21,-38.43,12.60,164.44,11.56,94.33,14.22,22.63,1011.39,22.63,77.67,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.86,3.07,6.32,88.33,29.12
2017-11-04 03:00:00,-3.21,-38.43,12.56,163.78,11.63,96.33,14.00,22.21,1010.21,22.21,76.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.06,3.47,6.34,90.89,27.94
2017-11-04 06:00:00,-3.21,-38.43,12.62,178.00,10.66,104.89,12.59,22.02,1009.92,22.02,75.67,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.21,6.39,90.67,30.49
2017-11-04 09:00:00,-3.21,-38.43,13.41,191.78,10.66,120.33,12.79,22.12,1011.94,22.12,74.71,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.79,2.81,6.21,94.67,32.46
2017-11-04 12:00:00,-3.21,-38.43,13.60,196.33,10.18,126.33,11.99,21.99,1012.57,21.99,73.51,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.85,2.88,6.68,97.78,32.28
2017-11-04 15:00:00,-3.21,-38.43,13.61,193.11,9.69,125.56,11.77,22.36,1010.92,22.36,75.07,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.69,2.52,6.43,97.22,31.97
2017-11-04 18:00:00,-3.21,-38.43,13.47,186.11,8.73,110.11,10.32,22.11,1010.25,22.11,73.66,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.57,2.48,6.66,95.11,31.38
2017-11-04 21:00:00,-3.21,-38.43,12.74,170.22,9.86,93.22,11.64,22.14,1011.33,22.14,74.63,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.49,2.32,6.61,87.44,30.99
2017-11-05 00:00:00,-3.21,-38.43,12.62,168.00,12.10,94.67,14.42,22.51,1011.97,22.51,76.84,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.93,2.98,5.90,87.00,28.20
2017-11-05 03:00:00,-3.21,-38.43,12.58,175.89,11.79,105.11,13.96,22.50,1011.00,22.50,77.66,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.09,3.48,6.77,93.22,28.29
2017-11-05 06:00:00,-3.21,-38.43,12.60,186.22,10.79,113.67,12.82,22.36,1010.05,22.36,77.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.12,3.70,6.81,92.56,28.19
2017-11-05 09:00:00,-3.21,-38.43,13.40,192.44,11.54,118.33,13.82,21.89,1011.49,21.89,73.89,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.06,3.42,6.78,93.56,30.28
2017-11-05 12:00:00,-3.21,-38.43,13.61,194.44,10.88,121.78,12.92,22.24,1012.55,22.24,74.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.00,3.13,6.88,95.44,30.16
2017-11-05 15:00:00,-3.21,-38.43,13.62,187.78,10.38,118.89,12.31,22.16,1010.76,22.16,74.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.96,3.43,6.52,94.78,29.14
2017-11-05 18:00:00,-3.21,-38.43,13.43,174.89,9.88,105.44,11.77,22.07,1009.72,22.07,74.31,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.82,2.80,6.07,93.78,29.42
2017-11-05 21:00:00,-3.21,-38.43,12.72,170.22,10.42,91.89,12.70,21.97,1010.57,21.97,74.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.84,2.95,7.09,88.56,28.76
2017-11-06 00:00:00,-3.21,-38.43,12.62,167.89,10.83,91.67,13.12,22.30,1011.58,22.30,76.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.02,3.32,7.14,88.22,26.48
2017-11-06 03:00:00,-3.21,-38.43,12.57,172.56,10.49,103.67,12.81,22.30,1010.46,22.30,77.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.04,3.15,6.96,91.67,26.76
2017-11-06 06:00:00,-3.21,-38.43,12.56,177.44,10.34,110.11,12.43,21.81,1010.22,21.81,75.37,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.09,3.27,6.77,92.67,27.80
2017-11-06 09:00:00,-3.21,-38.43,13.27,180.56,9.54,108.11,11.50,21.60,1011.76,21.60,73.38,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.08,6.84,93.22,29.17
2017-11-06 12:00:00,-3.21,-38.43,13.61,187.00,9.22,116.22,11.22,21.61,1011.96,21.61,72.57,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.94,6.52,92.56,29.28
2017-11-06 15:00:00,-3.21,-38.43,13.63,185.67,8.78,113.78,10.52,21.67,1010.32,21.67,72.87,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.71,2.90,6.52,91.56,29.18
2017-11-06 18:00:00,-3.21,-38.43,13.47,173.56,8.82,100.22,10.36,21.90,1009.08,21.90,73.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,2.37,6.23,91.89,30.56
2017-11-06 21:00:00,-3.21,-38.43,12.73,162.22,9.01,86.11,10.60,22.13,1009.60,22.13,76.09,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.40,2.30,6.26,88.11,30.52
2017-11-07 00:00:00,-3.21,-38.43,12.62,170.22,9.14,92.56,10.68,22.48,1010.04,22.48,78.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,2.50,6.83,87.11,29.39
2017-11-07 03:00:00,-3.21,-38.43,12.57,173.11,9.16,101.11,10.64,22.23,1009.00,22.23,77.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.57,2.51,6.04,88.67,28.59
2017-11-07 06:00:00,-3.21,-38.43,12.59,168.78,9.40,99.67,11.28,22.19,1008.35,22.19,77.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.54,2.63,6.03,88.22,30.30
2017-11-07 09:00:00,-3.21,-38.43,13.38,180.00,9.36,108.78,11.02,22.19,1009.91,22.19,75.78,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.48,6.26,88.56,31.80
2017-11-07 12:00:00,-3.21,-38.43,13.59,183.78,7.92,111.78,9.18,22.42,1010.78,22.42,76.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.28,6.28,86.89,33.03
2017-11-07 15:00:00,-3.21,-38.43,13.61,181.44,7.73,109.67,9.13,22.72,1008.93,22.72,77.49,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.42,2.37,5.98,87.44,32.86
2017-11-07 18:00:00,-3.21,-38.43,13.40,167.22,8.60,98.56,10.13,22.60,1007.72,22.60,77.14,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.18,5.74,85.22,33.20
2017-11-07 21:00:00,-3.21,-38.43,12.70,163.67,8.52,91.22,10.20,22.23,1008.87,22.23,76.44,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.34,2.31,5.72,84.00,33.17
2017-11-08 00:00:00,-3.21,-38.43,12.60,161.89,9.29,87.33,10.98,22.37,1009.81,22.37,77.22,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.41,2.32,6.61,81.22,32.09
2017-11-08 03:00:00,-3.21,-38.43,12.53,166.22,9.72,91.56,11.48,22.16,1008.86,22.16,76.73,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.60,2.44,5.92,83.89,30.00
2017-11-08 06:00:00,-3.21,-38.43,12.58,174.33,9.16,103.11,11.00,21.63,1009.11,21.63,74.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.59,2.52,5.91,85.00,30.23
2017-11-08 09:00:00,-3.21,-38.43,13.34,181.33,9.81,110.56,11.81,21.80,1010.05,21.80,74.70,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.60,2.60,6.03,84.67,31.84
2017-11-08 12:00:00,-3.21,-38.43,13.62,183.56,9.36,110.33,11.12,21.59,1010.78,21.59,72.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.64,2.65,6.33,87.33,32.41
2017-11-08 15:00:00,-3.21,-38.43,13.61,175.22,8.24,103.11,9.68,21.64,1009.91,21.64,72.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.46,2.57,6.28,84.33,34.32
2017-11-08 18:00:00,-3.21,-38.43,13.43,173.33,7.94,102.56,9.16,21.50,1009.41,21.50,71.81,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.21,6.14,83.44,33.89
2017-11-08 21:00:00,-3.21,-38.43,12.72,163.56,7.84,91.33,9.11,21.72,1010.56,21.72,74.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.25,2.06,6.24,80.22,35.06
2017-11-09 00:00:00,-3.21,-38.43,12.61,161.78,8.94,90.44,10.49,21.79,1011.09,21.79,74.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.22,2.00,7.63,76.67,34.10
2017-11-09 03:00:00,-3.21,-38.43,12.58,169.00,9.28,100.00,10.87,21.43,1010.04,21.43,73.74,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.31,2.02,7.30,75.44,32.83
2017-11-09 06:00:00,-3.21,-38.43,12.57,177.56,9.31,109.00,11.06,21.17,1009.82,21.17,72.71,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.58,2.63,7.43,78.33,31.07
2017-11-09 09:00:00,-3.21,-38.43,13.38,179.22,9.79,109.67,11.74,21.62,1010.83,21.62,73.30,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.46,6.12,80.11,31.83
2017-11-09 12:00:00,-3.21,-38.43,13.61,186.56,10.52,116.22,12.50,21.87,1011.15,21.87,73.67,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.71,2.89,5.68,84.44,32.24
2017-11-09 15:00:00,-3.21,-38.43,13.63,183.89,10.62,108.78,12.43,21.23,1009.75,21.23,70.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.89,3.35,6.04,88.00,32.47
2017-11-09 18:00:00,-3.21,-38.43,13.50,175.11,9.47,92.56,11.04,21.74,1009.21,21.74,73.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.91,3.08,6.70,84.22,31.47
2017-11-09 21:00:00,-3.21,-38.43,12.75,160.67,9.58,89.22,11.40,21.62,1009.93,21.62,73.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.84,2.85,6.81,82.00,30.58
2017-11-10 00:00:00,-3.21,-38.43,12.60,172.22,9.46,94.78,11.32,21.31,1010.48,21.31,72.29,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.88,6.57,79.67,30.94
2017-11-10 03:00:00,-3.21,-38.43,12.56,173.11,9.38,95.67,11.17,20.98,1009.43,20.98,71.88,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.73,2.92,6.94,81.33,31.06
2017-11-10 06:00:00,-3.21,-38.43,12.60,176.33,10.89,103.44,13.09,20.83,1009.15,20.83,71.30,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.76,2.88,6.72,81.78,31.39
2017-11-10 09:00:00,-3.21,-38.43,13.41,175.22,11.17,104.89,13.18,20.54,1010.31,20.54,68.69,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.91,6.46,85.11,31.60
2017-11-10 12:00:00,-3.21,-38.43,13.62,172.89,10.37,102.22,12.31,20.86,1010.63,20.86,69.62,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.83,2.94,6.61,87.67,31.99
2017-11-10 15:00:00,-3.21,-38.43,13.64,176.89,10.11,105.33,11.97,21.06,1009.03,21.06,70.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.23,6.43,84.89,31.92
2017-11-10 18:00:00,-3.21,-38.43,13.54,169.44,9.43,97.11,11.07,21.42,1007.91,21.42,72.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.88,6.66,84.89,32.61
2017-11-10 21:00:00,-3.21,-38.43,12.78,157.22,9.56,85.44,11.27,21.38,1008.89,21.38,72.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.70,2.82,7.61,80.56,33.91
2017-11-11 00:00:00,-3.21,-38.43,12.63,162.89,10.57,91.44,12.56,21.83,1009.06,21.83,75.48,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.76,2.88,8.39,77.56,33.16
2017-11-11 03:00:00,-3.21,-38.43,12.58,172.33,9.89,96.44,11.77,21.78,1008.19,21.78,75.52,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.86,3.08,5.94,78.56,32.37
2017-11-11 06:00:00,-3.21,-38.43,12.64,178.89,9.90,102.00,11.82,21.56,1008.35,21.56,74.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.82,3.05,6.16,77.56,33.40
2017-11-11 09:00:00,-3.21,-38.43,13.45,185.11,9.48,114.22,11.31,21.83,1009.83,21.83,74.40,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.55,12.03,75.33,35.56
2017-11-11 12:00:00,-3.21,-38.43,13.60,182.67,9.26,114.67,10.91,22.10,1009.93,22.10,75.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.49,2.42,14.39,74.22,36.03
2017-11-11 15:00:00,-3.21,-38.43,13.63,182.00,8.72,110.78,10.23,21.84,1008.20,21.84,73.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.50,2.45,13.87,71.44,35.87
2017-11-11 18:00:00,-3.21,-38.43,13.54,182.56,8.28,110.56,9.73,21.67,1007.63,21.67,72.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.46,2.51,15.07,67.11,33.92
2017-11-11 21:00:00,-3.21,-38.43,12.78,173.56,8.61,102.78,9.99,21.89,1008.52,21.89,75.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.38,2.40,15.69,68.33,32.57
2017-11-12 00:00:00,-3.21,-38.43,12.62,175.22,9.26,103.22,10.74,22.20,1009.06,22.20,76.49,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.42,2.37,13.52,66.56,32.91
2017-11-12 03:00:00,-3.21,-38.43,12.56,185.00,9.54,112.00,11.21,22.06,1008.17,22.06,76.54,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,2.28,14.68,67.00,32.58
2017-11-12 06:00:00,-3.21,-38.43,12.62,185.56,9.27,112.56,10.90,21.96,1008.77,21.96,75.83,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.59,2.68,12.31,70.33,32.86
2017-11-12 09:00:00,-3.21,-38.43,13.42,178.67,9.10,109.22,10.79,22.01,1010.49,22.01,74.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.75,9.07,76.89,32.13
